Write Threshold,Trace Name,Slow Chip,Fast Read Cost,Fast Write Cost,Slow Write Cost,Write Proportion,Average Read Block Size,Read Block Size Variance,Read Block Size Std Dev,Read Block Size Max,Read Block Size Min,Damage Threshold,Normalized Cost (%)
12,628,DDR5_2800AN,9.13095924480239,8.743589743589743,25.9427575348628,0.004446,2679.3351351351353,116288184.94714391,10783.69996555653,105537,12,22.60332216604295,29.40370313715983
12,pr_web,DDR5_2800AN,8.995711376819923,8.921183505234437,26.36171797898485,0.051677,220.22480260102182,26829.87886462662,163.798287123604,2046,41,23.2651321188775,0.0
12,bfs_twi,DDR5_2800AN,9.000690027020113,8.940621854971132,26.289289686953758,0.018879,623.6764144945963,228399.86414175312,477.91198367665265,2955,23,23.129783756447797,0.0006920690576034665
12,bc_road,DDR5_2800AN,9.001341970455558,9.001064561293049,26.499861234228337,0.241414,37.7070636774867,109.74284069450857,10.47582171929766,181,14,23.32825047247884,0.9951376332968853
12,605,DDR5_2800AN,9.240661145123514,1.131578947368421,1.4342105263157894,3.8e-05,305651.3333333333,13557997761.555557,116438.8155279654,461003,180685,0.3929999044803065,0.0
12,603,DDR5_2800AN,10.899018358630391,14.061400737230121,28.355265929436545,0.01899,616.4418457648546,2106938.546238818,1451.5297262677118,53565,56,15.737782675689674,0.0
12,bfs_web,DDR5_2800AN,9.009137501593397,8.855447774120908,26.226831803221895,0.011546,985.8575883575884,14582804.73543618,3818.7438687919594,96439,49,23.138353511903137,0.0
12,654,DDR5_2800AN,9.162520026630144,8.95857147928574,26.510153005076504,0.028169,360.6280357903707,7406629.898711224,2721.5124285424868,94507,20,22.987014238150824,0.010845311656199742
12,619,DDR5_2800AN,9.12592161703812,8.98174135933239,26.4512985872962,0.085439,128.44093271526899,5181.816113528132,71.98483252413756,259,53,22.971344214065702,0.0
12,602,DDR5_3200AN,8.84904826965877,8.528833721230928,17.281613653995347,0.003867,3086.7888198757764,15646315.452297367,3955.54237144508,12457,82,11.869452622753435,0.0
12,cc_twi,DDR5_3200AN,9.007310925315359,8.95155842989311,17.716850803916284,0.11133,95.78732348819662,857.4111662436361,29.281584080162673,333,35,11.67757051581912,0.0
12,pr_road,DDR5_3200AN,8.998445326113053,8.987205828595918,17.81977865453216,0.158666,63.63001058841325,184.18741580687626,13.571566446319904,166,23,11.77879845573485,0.0
12,bfs_road,DDR5_3200AN,9.020241957958437,8.990220360404436,17.796584515655578,0.196224,49.154598825831705,224.6840248390593,14.989463794247587,164,12,11.71546953568988,0.0
12,620,DDR5_3200AN,8.973649304432223,8.897518382352942,17.637591911764705,0.01088,1091.2880794701987,5592942.8496813,2364.940348017535,64612,67,11.687651121059398,0.0
12,bc_web,DDR5_3200AN,8.956817913002084,8.928123383854889,17.692339908432984,0.315179,26.07371306731648,256.1320168862959,16.004124995959508,2315,12,11.741960070692874,0.0
12,607,DDR5_3200AN,12.218397391443107,32.69222191246167,34.051296347923056,0.003587,3282.7852348993288,34070436.93374172,5836.988687134978,86350,26,1.3347816986995558,0.0
12,623,DDR5_3200AN,9.05383346966073,7.9050042408821035,16.564037319762512,0.001179,10005.142857142857,3495314870.0612245,59121.187996024106,530279,85,11.47672942016887,0.0
12,pr_twi,DDR5_3200AN,9.013562415431574,8.923525627278575,17.666223461291015,0.04663,245.2939510939511,23772.659023899796,154.18384812910784,1684,61,11.639390639658206,0.0
12,600,DDR5_3200AN,9.01470858963225,7.503875968992248,14.80813953488372,0.000516,17248.302325581397,1953670615.3737154,44200.346326400155,243256,28,9.723127699491544,0.0
12,bc_twi,DDR5_3200AN,8.999128883777258,8.991055386297946,17.790468378586496,0.179214,54.95741261550824,899.8587728956383,29.997646122581656,578,15,11.733686368001147,0.0
12,628,DDR5_3200AN,9.13095924480239,8.743589743589743,17.341430499325234,0.004446,2679.3351351351353,116288184.94714391,10783.69996555653,105537,12,11.299370230740612,0.0
12,pr_web,DDR5_3200AN,8.995711376819923,8.921183505234437,17.67120769394508,0.051677,220.22480260102182,26829.87886462662,163.798287123604,2046,41,11.672260910359089,0.0
12,bfs_twi,DDR5_3200AN,9.000690027020113,8.940621854971132,17.657026325546905,0.018879,623.6764144945963,228399.86414175312,477.91198367665265,2955,23,11.6209816506189,0.0
12,bc_road,DDR5_3200AN,9.001341970455558,9.001064561293049,17.817218554019238,0.241414,37.7070636774867,109.74284069450857,10.47582171929766,181,14,11.753119508174851,0.0
12,605,DDR5_3200AN,9.240661145123514,1.131578947368421,1.131578947368421,3.8e-05,305651.3333333333,13557997761.555557,116438.8155279654,461003,180685,0.0,0.0
12,603,DDR5_3200AN,10.899018358630391,14.061400737230121,19.35918904686677,0.01899,616.4418457648546,2106938.546238818,1451.5297262677118,53565,56,5.832952805818437,0.0
12,bfs_web,DDR5_3200AN,9.009137501593397,8.855447774120908,17.545037242335006,0.011546,985.8575883575884,14582804.73543618,3818.7438687919594,96439,49,11.574368090189168,0.0
12,654,DDR5_3200AN,9.162520026630144,8.95857147928574,17.76200788100394,0.028169,360.6280357903707,7406629.898711224,2721.5124285424868,94507,20,11.529714152174341,0.0
12,619,DDR5_3200AN,9.12592161703812,8.98174135933239,17.78521518276197,0.085439,128.44093271526899,5181.816113528132,71.98483252413756,259,53,11.576001889378675,0.0
12,602,DDR5_6400AN,8.84904826965877,8.528833721230928,8.528833721230928,0.003867,3086.7888198757764,15646315.452297367,3955.54237144508,12457,82,0.0,0.0
12,cc_twi,DDR5_6400AN,9.007310925315359,8.95155842989311,8.95155842989311,0.11133,95.78732348819662,857.4111662436361,29.281584080162673,333,35,0.0,0.0
12,pr_road,DDR5_6400AN,8.998445326113053,8.987205828595918,8.987205828595918,0.158666,63.63001058841325,184.18741580687626,13.571566446319904,166,23,0.0,0.0
12,bfs_road,DDR5_6400AN,9.020241957958437,8.990220360404436,8.990220360404436,0.196224,49.154598825831705,224.6840248390593,14.989463794247587,164,12,0.0,0.0
12,620,DDR5_6400AN,8.973649304432223,8.897518382352942,8.897518382352942,0.01088,1091.2880794701987,5592942.8496813,2364.940348017535,64612,67,0.0,0.0
12,bc_web,DDR5_6400AN,8.956817913002084,8.928123383854889,8.928123383854889,0.315179,26.07371306731648,256.1320168862959,16.004124995959508,2315,12,0.0,0.0
12,607,DDR5_6400AN,12.218397391443107,32.69222191246167,32.69222191246167,0.003587,3282.7852348993288,34070436.93374172,5836.988687134978,86350,26,0.0,0.0
12,623,DDR5_6400AN,9.05383346966073,7.9050042408821035,7.9050042408821035,0.001179,10005.142857142857,3495314870.0612245,59121.187996024106,530279,85,0.0,0.0
12,pr_twi,DDR5_6400AN,9.013562415431574,8.923525627278575,8.923525627278575,0.04663,245.2939510939511,23772.659023899796,154.18384812910784,1684,61,0.0,0.0
12,600,DDR5_6400AN,9.01470858963225,7.503875968992248,7.503875968992248,0.000516,17248.302325581397,1953670615.3737154,44200.346326400155,243256,28,0.0,0.0
12,bc_twi,DDR5_6400AN,8.999128883777258,8.991055386297946,8.991055386297946,0.179214,54.95741261550824,899.8587728956383,29.997646122581656,578,15,0.0,0.0
12,628,DDR5_6400AN,9.13095924480239,8.743589743589743,8.743589743589743,0.004446,2679.3351351351353,116288184.94714391,10783.69996555653,105537,12,0.0,0.0
12,pr_web,DDR5_6400AN,8.995711376819923,8.921183505234437,8.921183505234437,0.051677,220.22480260102182,26829.87886462662,163.798287123604,2046,41,0.0,0.0
12,bfs_twi,DDR5_6400AN,9.000690027020113,8.940621854971132,8.940621854971132,0.018879,623.6764144945963,228399.86414175312,477.91198367665265,2955,23,0.0,0.0
12,bc_road,DDR5_6400AN,9.001341970455558,9.001064561293049,9.001064561293049,0.241414,37.7070636774867,109.74284069450857,10.47582171929766,181,14,0.0,0.0
12,605,DDR5_6400AN,9.240661145123514,1.131578947368421,1.131578947368421,3.8e-05,305651.3333333333,13557997761.555557,116438.8155279654,461003,180685,0.0,0.0
12,603,DDR5_6400AN,10.899018358630391,14.061400737230121,14.061400737230121,0.01899,616.4418457648546,2106938.546238818,1451.5297262677118,53565,56,0.0,0.0
12,bfs_web,DDR5_6400AN,9.009137501593397,8.855447774120908,8.855447774120908,0.011546,985.8575883575884,14582804.73543618,3818.7438687919594,96439,49,0.0,0.0
12,654,DDR5_6400AN,9.162520026630144,8.95857147928574,8.95857147928574,0.028169,360.6280357903707,7406629.898711224,2721.5124285424868,94507,20,0.0,0.0
12,619,DDR5_6400AN,9.12592161703812,8.98174135933239,8.98174135933239,0.085439,128.44093271526899,5181.816113528132,71.98483252413756,259,53,0.0,0.0
24,602,DDR5_1600AN,8.84904826965877,8.528833721230928,34.5758986294285,0.003867,6173.577639751553,38903729.93341306,6237.2854619147465,24890,188,70.64370526039039,0.0
24,cc_twi,DDR5_1600AN,9.007310925315359,8.95155842989311,35.030360190424865,0.11133,191.57956015523934,2118.0289224456055,46.02204822088653,463,86,69.48702531114732,0.0
24,pr_road,DDR5_1600AN,8.998445326113053,8.987205828595918,35.20793364678003,0.158666,127.2600211768265,429.3226476474112,20.720102500890558,253,73,69.93402135924833,0.0
24,bfs_road,DDR5_1600AN,9.020241957958437,8.990220360404436,35.16149400684932,0.196224,98.30919765166341,632.1962265578026,25.143512613749945,262,24,69.6334500163273,6.0828196424480225
24,620,DDR5_1600AN,8.973649304432223,8.897518382352942,34.78235294117647,0.01088,2182.5761589403974,12292097.687908422,3506.0087974659195,66942,181,69.22891772747644,0.0
24,bc_web,DDR5_1600AN,8.956817913002084,8.928123383854889,35.030062282068286,0.315179,52.14742613463296,565.1320882579464,23.772506983024453,2327,24,69.94074677433667,79.2901917733828
24,607,DDR5_1600AN,12.218397391443107,32.69222191246167,41.18929467521606,0.003587,6565.5704697986575,90690474.43295348,9523.154647119487,95736,982,16.69038416191335,0.0
24,623,DDR5_1600AN,9.05383346966073,7.9050042408821035,33.53859202714165,0.001179,20010.285714285714,7658826524.32653,87514.72175769361,565555,219,67.94979264107035,0.0
24,pr_twi,DDR5_1600AN,9.013562415431574,8.923525627278575,35.04773750804203,0.04663,490.62512873326466,63285.58758687838,251.56626877798695,2246,154,69.55974300071486,0.0
24,600,DDR5_1600AN,9.01470858963225,7.503875968992248,31.00581395348837,0.000516,35293.23809523809,4003017392.46712,63269.40328837565,248979,489,62.569577931405654,0.0
24,bc_twi,DDR5_1600AN,8.999128883777258,8.991055386297946,35.13261798743402,0.179214,109.91482523101648,2611.768290993294,51.1054624379165,681,35,69.71758161595797,7.170646685867814
24,628,DDR5_1600AN,9.13095924480239,8.743589743589743,34.54408457040036,0.004446,5358.6702702702705,234540477.2588459,15314.714403437169,108609,24,67.81454820269056,63.234396302275975
24,pr_web,DDR5_1600AN,8.995711376819923,8.921183505234437,35.05222826402461,0.051677,440.44960520204364,66847.65851470712,258.5491413923224,2600,103,69.71600665479181,0.0
24,bfs_twi,DDR5_1600AN,9.000690027020113,8.940621854971132,34.921553048360614,0.018879,1247.9325699745548,527609.3860384334,726.3672528676065,4556,53,69.2771717245534,0.09360815451937993
24,bc_road,DDR5_1600AN,9.001341970455558,9.001064561293049,35.18250391443744,0.241414,75.41370053688605,259.60703838397467,16.11232566651924,268,37,69.80676287356566,14.719430116084215
24,605,DDR5_1600AN,9.240661145123514,1.131578947368421,1.736842105263158,3.8e-05,455951.0,0.0,0.0,455951,455951,1.5719996179212263,0.0
24,603,DDR5_1600AN,10.899018358630391,14.061400737230121,37.35134281200632,0.01899,1232.8836915297093,4764285.007964123,2182.7242171112966,53942,160,51.28522509112182,0.0
24,bfs_web,DDR5_1600AN,9.009137501593397,8.855447774120908,34.908626364108784,0.011546,1971.7151767151768,40523625.16835595,6365.816928592586,117712,118,69.40467786723421,0.0
24,654,DDR5_1600AN,9.162520026630144,8.95857147928574,35.25829812914906,0.028169,693.5763000852515,15626026.811953237,3952.976955656741,94627,58,68.8886286482546,0.4147052344075922
24,619,DDR5_1600AN,9.12592161703812,8.98174135933239,35.11738199183043,0.085439,256.8783366114077,17303.019477311813,131.54094220930537,481,117,68.73337307750545,0.0
24,602,DDR5_2400AN,8.84904826965877,8.528833721230928,28.868784587535558,0.003867,6173.577639751553,38903729.93341306,6237.2854619147465,24890,188,55.16512125547882,0.0
24,cc_twi,DDR5_2400AN,9.007310925315359,8.95155842989311,29.31690209287703,0.11133,191.57956015523934,2118.0289224456055,46.02204822088653,463,86,54.26350349890931,0.0
24,pr_road,DDR5_2400AN,8.998445326113053,8.987205828595918,29.469842499338228,0.158666,127.2600211768265,429.3226476474112,20.720102500890558,253,73,54.62980129148138,0.0
24,bfs_road,DDR5_2400AN,9.020241957958437,8.990220360404436,29.43107387475538,0.196224,98.30919765166341,632.1962265578026,25.143512613749945,262,24,54.386621404494605,2.162311594872505
24,620,DDR5_2400AN,8.973649304432223,8.897518382352942,29.124581801470583,0.01088,2182.5761589403974,12292097.687908422,3506.0087974659195,66942,181,54.09722461730841,0.0
24,bc_web,DDR5_2400AN,8.956817913002084,8.928123383854889,29.308613898768634,0.315179,52.14742613463296,565.1320882579464,23.772506983024453,2327,24,54.60999398546287,23.815636894343083
24,607,DDR5_2400AN,12.218397391443107,32.69222191246167,38.833755227209366,0.003587,6565.5704697986575,90690474.43295348,9523.154647119487,95736,982,12.063513309623644,0.0
24,623,DDR5_2400AN,9.05383346966073,7.9050042408821035,27.93698897370653,0.001179,20010.285714285714,7658826524.32653,87514.72175769361,565555,219,53.10100248682858,0.0
24,pr_twi,DDR5_2400AN,9.013562415431574,8.923525627278575,29.3118378726142,0.04663,490.62512873326466,63285.58758687838,251.56626877798695,2246,154,54.287025632653375,0.0
24,600,DDR5_2400AN,9.01470858963225,7.503875968992248,25.660581395348835,0.000516,35293.23809523809,4003017392.46712,63269.40328837565,248979,489,48.338881495706204,0.0
24,bc_twi,DDR5_2400AN,8.999128883777258,8.991055386297946,29.409708616514333,0.179214,109.91482523101648,2611.768290993294,51.1054624379165,681,35,54.455012685572584,0.9821181037347695
24,628,DDR5_2400AN,9.13095924480239,8.743589743589743,28.867208726945567,0.004446,5358.6702702702705,234540477.2588459,15314.714403437169,108609,24,52.89333164809148,40.80377096002523
24,pr_web,DDR5_2400AN,8.995711376819923,8.921183505234437,29.31649147589837,0.051677,440.44960520204364,66847.65851470712,258.5491413923224,2600,103,54.41341665954753,0.0
24,bfs_twi,DDR5_2400AN,9.000690027020113,8.940621854971132,29.22425922983209,0.018879,1247.9325699745548,527609.3860384334,726.3672528676065,4556,53,54.08555294485926,0.005788687460511287
24,bc_road,DDR5_2400AN,9.001341970455558,9.001064561293049,29.45195974549943,0.241414,75.41370053688605,259.60703838397467,16.11232566651924,268,37,54.527590000684384,1.1891811063825357
24,605,DDR5_2400AN,9.240661145123514,1.131578947368421,1.5371052631578948,3.8e-05,455951.0,0.0,0.0,455951,455951,1.0532397440072216,0.0
24,603,DDR5_2400AN,10.899018358630391,14.061400737230121,31.413932069510267,0.01899,1232.8836915297093,4764285.007964123,2182.7242171112966,53942,160,38.21084966289178,0.0
24,bfs_web,DDR5_2400AN,9.009137501593397,8.855447774120908,29.178641953923435,0.011546,1971.7151767151768,40523625.16835595,6365.816928592586,117712,118,54.140217110571776,0.0
24,654,DDR5_2400AN,9.162520026630144,8.95857147928574,29.484522347261173,0.028169,693.5763000852515,15626026.811953237,3952.976955656741,94627,58,53.76499253476564,0.0
24,619,DDR5_2400AN,9.12592161703812,8.98174135933239,29.397766944837834,0.085439,256.8783366114077,17303.019477311813,131.54094220930537,481,117,53.691521208918566,0.0
24,602,DDR5_2800AN,8.84904826965877,8.528833721230928,25.928756141711922,0.003867,6173.577639751553,38903729.93341306,6237.2854619147465,24890,188,47.19130525294863,0.0
24,cc_twi,DDR5_2800AN,9.007310925315359,8.95155842989311,26.373605497170573,0.11133,191.57956015523934,2118.0289224456055,46.02204822088653,463,86,46.42108317139277,0.0
24,pr_road,DDR5_2800AN,8.998445326113053,8.987205828595918,26.513856150656096,0.158666,127.2600211768265,429.3226476474112,20.720102500890558,253,73,46.745809135359025,0.0
24,bfs_road,DDR5_2800AN,9.020241957958437,8.990220360404436,26.479039261252446,0.196224,98.30919765166341,632.1962265578026,25.143512613749945,262,24,46.53219454385353,1.0817306719722761
24,620,DDR5_2800AN,8.973649304432223,8.897518382352942,26.20997242647059,0.01088,2182.5761589403974,12292097.687908422,3506.0087974659195,66942,181,46.30210998479763,0.0
24,bc_web,DDR5_2800AN,8.956817913002084,8.928123383854889,26.361201095250635,0.315179,52.14742613463296,565.1320882579464,23.772506983024453,2327,24,46.71233345786122,1.6065016595568642
24,607,DDR5_2800AN,12.218397391443107,32.69222191246167,37.62029551156956,0.003587,6565.5704697986575,90690474.43295348,9523.154647119487,95736,982,9.67997377965623,0.0
24,623,DDR5_2800AN,9.05383346966073,7.9050042408821035,25.05131467345208,0.001179,20010.285714285714,7658826524.32653,87514.72175769361,565555,219,45.45162574070404,0.0
24,pr_twi,DDR5_2800AN,9.013562415431574,8.923525627278575,26.356980484666522,0.04663,490.62512873326466,63285.58758687838,251.56626877798695,2246,154,46.41926214001564,0.0
24,600,DDR5_2800AN,9.01470858963225,7.503875968992248,22.906976744186046,0.000516,35293.23809523809,4003017392.46712,63269.40328837565,248979,489,41.00791666519437,0.0
24,bc_twi,DDR5_2800AN,8.999128883777258,8.991055386297946,26.461543183010257,0.179214,109.91482523101648,2611.768290993294,51.1054624379165,681,35,46.592477175980136,0.15236011815468706
24,628,DDR5_2800AN,9.13095924480239,8.743589743589743,25.9427575348628,0.004446,5358.6702702702705,234540477.2588459,15314.714403437169,108609,24,45.2066443320859,29.248600329168788
24,pr_web,DDR5_2800AN,8.995711376819923,8.921183505234437,26.36171797898485,0.051677,440.44960520204364,66847.65851470712,258.5491413923224,2600,103,46.530264237755,0.0
24,bfs_twi,DDR5_2800AN,9.000690027020113,8.940621854971132,26.289289686953758,0.018879,1247.9325699745548,527609.3860384334,726.3672528676065,4556,53,46.25956751289559,0.0
24,bc_road,DDR5_2800AN,9.001341970455558,9.001064561293049,26.499861234228337,0.241414,75.41370053688605,259.60703838397467,16.11232566651924,268,37,46.65650094495768,0.10222260870201626
24,605,DDR5_2800AN,9.240661145123514,1.131578947368421,1.4342105263157894,3.8e-05,455951.0,0.0,0.0,455951,455951,0.785999808960613,0.0
24,603,DDR5_2800AN,10.899018358630391,14.061400737230121,28.355265929436545,0.01899,1232.8836915297093,4764285.007964123,2182.7242171112966,53942,160,31.47556535137935,0.0
24,bfs_web,DDR5_2800AN,9.009137501593397,8.855447774120908,26.226831803221895,0.011546,1971.7151767151768,40523625.16835595,6365.816928592586,117712,118,46.276707023806274,0.0
24,654,DDR5_2800AN,9.162520026630144,8.95857147928574,26.510153005076504,0.028169,693.5763000852515,15626026.811953237,3952.976955656741,94627,58,45.97402847630165,0.0
24,619,DDR5_2800AN,9.12592161703812,8.98174135933239,26.4512985872962,0.085439,256.8783366114077,17303.019477311813,131.54094220930537,481,117,45.942688428131405,0.0
24,602,DDR5_3200AN,8.84904826965877,8.528833721230928,17.281613653995347,0.003867,6173.577639751553,38903729.93341306,6237.2854619147465,24890,188,23.73890524550687,0.0
24,cc_twi,DDR5_3200AN,9.007310925315359,8.95155842989311,17.716850803916284,0.11133,191.57956015523934,2118.0289224456055,46.02204822088653,463,86,23.35514103163824,0.0
24,pr_road,DDR5_3200AN,8.998445326113053,8.987205828595918,17.81977865453216,0.158666,127.2600211768265,429.3226476474112,20.720102500890558,253,73,23.5575969114697,0.0
24,bfs_road,DDR5_3200AN,9.020241957958437,8.990220360404436,17.796584515655578,0.196224,98.30919765166341,632.1962265578026,25.143512613749945,262,24,23.43093907137976,0.0
24,620,DDR5_3200AN,8.973649304432223,8.897518382352942,17.637591911764705,0.01088,2182.5761589403974,12292097.687908422,3506.0087974659195,66942,181,23.375302242118796,0.0
24,bc_web,DDR5_3200AN,8.956817913002084,8.928123383854889,17.692339908432984,0.315179,52.14742613463296,565.1320882579464,23.772506983024453,2327,24,23.48392014138575,0.0
24,607,DDR5_3200AN,12.218397391443107,32.69222191246167,34.051296347923056,0.003587,6565.5704697986575,90690474.43295348,9523.154647119487,95736,982,2.6695633973991115,0.0
24,623,DDR5_3200AN,9.05383346966073,7.9050042408821035,16.564037319762512,0.001179,20010.285714285714,7658826524.32653,87514.72175769361,565555,219,22.95345884033774,0.0
24,pr_twi,DDR5_3200AN,9.013562415431574,8.923525627278575,17.666223461291015,0.04663,490.62512873326466,63285.58758687838,251.56626877798695,2246,154,23.278781279316412,0.0
24,600,DDR5_3200AN,9.01470858963225,7.503875968992248,14.80813953488372,0.000516,35293.23809523809,4003017392.46712,63269.40328837565,248979,489,19.446255398983087,0.0
24,bc_twi,DDR5_3200AN,8.999128883777258,8.991055386297946,17.790468378586496,0.179214,109.91482523101648,2611.768290993294,51.1054624379165,681,35,23.467372736002293,0.0
24,628,DDR5_3200AN,9.13095924480239,8.743589743589743,17.341430499325234,0.004446,5358.6702702702705,234540477.2588459,15314.714403437169,108609,24,22.598740461481224,0.0
24,pr_web,DDR5_3200AN,8.995711376819923,8.921183505234437,17.67120769394508,0.051677,440.44960520204364,66847.65851470712,258.5491413923224,2600,103,23.344521820718178,0.0
24,bfs_twi,DDR5_3200AN,9.000690027020113,8.940621854971132,17.657026325546905,0.018879,1247.9325699745548,527609.3860384334,726.3672528676065,4556,53,23.2419633012378,0.0
24,bc_road,DDR5_3200AN,9.001341970455558,9.001064561293049,17.817218554019238,0.241414,75.41370053688605,259.60703838397467,16.11232566651924,268,37,23.506239016349703,0.0
24,605,DDR5_3200AN,9.240661145123514,1.131578947368421,1.131578947368421,3.8e-05,455951.0,0.0,0.0,455951,455951,0.0,0.0
24,603,DDR5_3200AN,10.899018358630391,14.061400737230121,19.35918904686677,0.01899,1232.8836915297093,4764285.007964123,2182.7242171112966,53942,160,11.665905611636873,0.0
24,bfs_web,DDR5_3200AN,9.009137501593397,8.855447774120908,17.545037242335006,0.011546,1971.7151767151768,40523625.16835595,6365.816928592586,117712,118,23.148736180378336,0.0
24,654,DDR5_3200AN,9.162520026630144,8.95857147928574,17.76200788100394,0.028169,693.5763000852515,15626026.811953237,3952.976955656741,94627,58,23.059428304348682,0.0
24,619,DDR5_3200AN,9.12592161703812,8.98174135933239,17.78521518276197,0.085439,256.8783366114077,17303.019477311813,131.54094220930537,481,117,23.15200377875735,0.0
24,602,DDR5_6400AN,8.84904826965877,8.528833721230928,8.528833721230928,0.003867,6173.577639751553,38903729.93341306,6237.2854619147465,24890,188,0.0,0.0
24,cc_twi,DDR5_6400AN,9.007310925315359,8.95155842989311,8.95155842989311,0.11133,191.57956015523934,2118.0289224456055,46.02204822088653,463,86,0.0,0.0
24,pr_road,DDR5_6400AN,8.998445326113053,8.987205828595918,8.987205828595918,0.158666,127.2600211768265,429.3226476474112,20.720102500890558,253,73,0.0,0.0
24,bfs_road,DDR5_6400AN,9.020241957958437,8.990220360404436,8.990220360404436,0.196224,98.30919765166341,632.1962265578026,25.143512613749945,262,24,0.0,0.0
24,620,DDR5_6400AN,8.973649304432223,8.897518382352942,8.897518382352942,0.01088,2182.5761589403974,12292097.687908422,3506.0087974659195,66942,181,0.0,0.0
24,bc_web,DDR5_6400AN,8.956817913002084,8.928123383854889,8.928123383854889,0.315179,52.14742613463296,565.1320882579464,23.772506983024453,2327,24,0.0,0.0
24,607,DDR5_6400AN,12.218397391443107,32.69222191246167,32.69222191246167,0.003587,6565.5704697986575,90690474.43295348,9523.154647119487,95736,982,0.0,0.0
24,623,DDR5_6400AN,9.05383346966073,7.9050042408821035,7.9050042408821035,0.001179,20010.285714285714,7658826524.32653,87514.72175769361,565555,219,0.0,0.0
24,pr_twi,DDR5_6400AN,9.013562415431574,8.923525627278575,8.923525627278575,0.04663,490.62512873326466,63285.58758687838,251.56626877798695,2246,154,0.0,0.0
24,600,DDR5_6400AN,9.01470858963225,7.503875968992248,7.503875968992248,0.000516,35293.23809523809,4003017392.46712,63269.40328837565,248979,489,0.0,0.0
24,bc_twi,DDR5_6400AN,8.999128883777258,8.991055386297946,8.991055386297946,0.179214,109.91482523101648,2611.768290993294,51.1054624379165,681,35,0.0,0.0
24,628,DDR5_6400AN,9.13095924480239,8.743589743589743,8.743589743589743,0.004446,5358.6702702702705,234540477.2588459,15314.714403437169,108609,24,0.0,0.0
24,pr_web,DDR5_6400AN,8.995711376819923,8.921183505234437,8.921183505234437,0.051677,440.44960520204364,66847.65851470712,258.5491413923224,2600,103,0.0,0.0
24,bfs_twi,DDR5_6400AN,9.000690027020113,8.940621854971132,8.940621854971132,0.018879,1247.9325699745548,527609.3860384334,726.3672528676065,4556,53,0.0,0.0
24,bc_road,DDR5_6400AN,9.001341970455558,9.001064561293049,9.001064561293049,0.241414,75.41370053688605,259.60703838397467,16.11232566651924,268,37,0.0,0.0
24,605,DDR5_6400AN,9.240661145123514,1.131578947368421,1.131578947368421,3.8e-05,455951.0,0.0,0.0,455951,455951,0.0,0.0
24,603,DDR5_6400AN,10.899018358630391,14.061400737230121,14.061400737230121,0.01899,1232.8836915297093,4764285.007964123,2182.7242171112966,53942,160,0.0,0.0
24,bfs_web,DDR5_6400AN,9.009137501593397,8.855447774120908,8.855447774120908,0.011546,1971.7151767151768,40523625.16835595,6365.816928592586,117712,118,0.0,0.0
24,654,DDR5_6400AN,9.162520026630144,8.95857147928574,8.95857147928574,0.028169,693.5763000852515,15626026.811953237,3952.976955656741,94627,58,0.0,0.0
24,619,DDR5_6400AN,9.12592161703812,8.98174135933239,8.98174135933239,0.085439,256.8783366114077,17303.019477311813,131.54094220930537,481,117,0.0,0.0
